ProductID,Date,Zip,Units,Revenue,Country
100,2020-02-20,22587,1,1039.5,Germany
100,2020-03-20,22177,1,1039.5,Germany
100,2020-05-14,45768,1,1039.5,Germany
1000,2020-01-26,53340,1,89.2,Germany
1000,2020-02-10,46047,1,89.2,Germany
1000,2020-02-12,45481,1,89.2,Germany
1000,2020-02-19,22303,1,97.07,Germany
1000,2020-02-24,22303,1,97.07,Germany
1000,2020-02-28,14059,1,91.82,Germany
1000,2020-02-28,42549,1,89.2,Germany
1000,2020-03-03,46047,1,91.82,Germany
1000,2020-03-08,41468,1,91.82,Germany
1000,2020-03-09,10407,1,91.82,Germany
1000,2020-03-10,22297,1,89.2,Germany
1000,2020-03-10,22763,1,97.07,Germany
1000,2020-03-16,45134,1,91.82,Germany
1000,2020-03-16,51645,1,89.2,Germany
1000,2020-03-16,53117,1,89.2,Germany
1000,2020-03-18,46045,1,91.82,Germany
1000,2020-03-18,46485,1,91.82,Germany
1000,2020-03-19,13597,1,91.82,Germany
1000,2020-03-22,22359,1,91.82,Germany
1000,2020-03-23,13597,1,91.82,Germany
1000,2020-03-23,22111,1,91.82,Germany
1000,2020-03-24,12247,1,91.82,Germany
1000,2020-03-24,12249,1,91.82,Germany
1000,2020-03-24,40597,1,91.82,Germany
1000,2020-03-25,52382,1,91.82,Germany
1000,2020-03-27,47269,1,91.82,Germany
1000,2020-03-30,45699,1,91.82,Germany
1000,2020-03-30,53783,1,91.82,Germany
1000,2020-03-31,10409,1,91.82,Germany
1000,2020-03-31,12059,1,89.2,Germany
1000,2020-03-31,22089,1,97.07,Germany
1000,2020-03-31,42549,1,91.82,Germany
1000,2020-03-31,45768,1,91.82,Germany
1000,2020-03-31,51515,1,91.82,Germany
1000,2020-03-31,53879,1,97.07,Germany
1000,2020-04-01,12351,2,178.4,Germany
1000,2020-04-02,10409,1,97.07,Germany
1000,2020-04-05,12359,1,89.2,Germany
1000,2020-04-05,20251,1,91.82,Germany
1000,2020-04-09,20251,1,91.82,Germany
1000,2020-04-12,46047,1,91.82,Germany
1000,2020-04-13,45143,2,183.65,Germany
1000,2020-04-13,52134,2,178.4,Germany
1000,2020-04-14,12059,1,89.2,Germany
1000,2020-04-14,47169,1,89.2,Germany
1000,2020-04-14,47269,1,91.82,Germany
1000,2020-04-14,53119,1,91.82,Germany
1000,2020-04-15,10719,1,91.82,Germany
1000,2020-04-15,12043,1,89.2,Germany
1000,2020-04-15,13129,1,89.2,Germany
1000,2020-04-15,13589,1,91.82,Germany
1000,2020-04-15,40227,2,178.4,Germany
1000,2020-04-15,41066,2,183.65,Germany
1000,2020-04-15,41189,1,89.2,Germany
1000,2020-04-16,47269,1,89.2,Germany
1000,2020-04-17,10245,1,91.82,Germany
1000,2020-04-17,46047,1,91.82,Germany
1000,2020-04-17,48653,1,91.82,Germany
1000,2020-04-20,10627,1,97.07,Germany
1000,2020-04-20,14057,1,91.82,Germany
1000,2020-04-20,22175,1,97.07,Germany
1000,2020-04-20,46419,2,194.15,Germany
1000,2020-04-22,41366,1,91.82,Germany
1000,2020-04-22,45143,1,91.82,Germany
1000,2020-04-22,50169,1,91.82,Germany
1000,2020-04-22,53925,1,89.2,Germany
1000,2020-04-23,13129,1,91.82,Germany
1000,2020-04-23,45279,1,91.82,Germany
1000,2020-04-24,22119,1,91.82,Germany
1000,2020-04-24,45134,2,183.65,Germany
1000,2020-04-27,12207,1,91.82,Germany
1000,2020-04-27,12277,1,91.82,Germany
1000,2020-04-27,12589,1,97.07,Germany
1000,2020-04-27,13129,1,91.82,Germany
1000,2020-04-27,45359,1,97.07,Germany
1000,2020-04-27,45768,1,97.07,Germany
1000,2020-04-27,52457,2,188.9,Germany
1000,2020-04-28,53119,1,91.82,Germany
1000,2020-04-29,32051,1,91.82,Germany
1000,2020-04-29,40217,1,91.82,Germany
1000,2020-04-29,42549,1,91.82,Germany
1000,2020-04-30,12681,1,91.82,Germany
1000,2020-04-30,32051,1,91.82,Germany
1000,2020-04-30,46047,1,91.82,Germany
1000,2020-04-30,47798,4,356.79,Germany
1000,2020-04-30,53332,1,91.82,Germany
1000,2020-05-05,32051,1,91.82,Germany
1000,2020-05-06,12681,1,91.82,Germany
1000,2020-05-07,41366,1,91.82,Germany
1000,2020-05-07,47269,1,97.07,Germany
1000,2020-05-07,52385,1,89.2,Germany
1000,2020-05-10,22525,1,89.2,Germany
1000,2020-05-10,40597,1,97.07,Germany
