ProductID,Date,Zip,Units,Revenue,Country
10,2015-03-12,V6Z,1,681.975,Canada
100,2016-04-22,T5B,1,1039.5,Canada
100,2016-05-07,V6S,1,1039.5,Canada
100,2016-07-23,R3H,1,1039.5,Canada
1000,2015-01-22,T6W,1,89.1975,Canada
1000,2015-02-06,K1H,1,89.1975,Canada
1000,2015-02-25,R3B,1,89.1975,Canada
1000,2015-03-14,K1A,1,89.1975,Canada
1000,2015-03-18,T2J,1,89.1975,Canada
1000,2015-05-09,R3G,1,89.1975,Canada
1000,2015-05-27,T3C,1,89.1975,Canada
1000,2015-06-17,K1H,1,89.1975,Canada
1000,2015-07-09,V6G,1,89.1975,Canada
1000,2015-07-16,V6Z,1,89.1975,Canada
1000,2015-07-19,T2J,1,89.1975,Canada
1000,2015-07-25,T3C,1,89.1975,Canada
1000,2015-07-31,R3T,1,89.1975,Canada
1000,2015-08-14,L5N,1,89.1975,Canada
1000,2015-09-16,T2L,1,89.1975,Canada
1000,2015-09-26,V6Z,1,89.1975,Canada
1000,2015-09-27,T2J,1,89.1975,Canada
1000,2015-10-10,M6G,1,89.1975,Canada
1000,2015-10-14,K1N,1,89.1975,Canada
1000,2015-11-21,R3G,1,89.1975,Canada
1000,2015-12-10,R3G,2,178.395,Canada
1000,2015-12-30,L5N,1,89.1975,Canada
1000,2016-01-13,K1H,1,89.1975,Canada
1000,2016-02-28,M7Y,1,91.8225,Canada
1000,2016-04-20,M7Y,1,91.8225,Canada
1000,2016-04-20,R3N,1,91.8225,Canada
1000,2016-04-27,K1Y,1,91.8225,Canada
1000,2016-04-27,R3X,1,97.0725,Canada
1000,2016-05-04,V6R,1,89.1975,Canada
1000,2016-05-14,R2V,1,91.8225,Canada
1000,2016-05-26,T6G,1,97.0725,Canada
1000,2016-05-29,T6K,1,97.0725,Canada
1000,2016-05-29,V6S,1,89.1975,Canada
1000,2016-06-10,T2X,1,91.8225,Canada
1000,2016-07-13,V5T,1,97.0725,Canada
1000,2016-07-22,T6E,1,97.0725,Canada
1000,2016-08-06,V6Z,1,97.0725,Canada
1000,2016-09-30,K1H,1,89.1975,Canada
1000,2016-10-30,V5W,1,91.8225,Canada
1000,2016-11-05,L5N,1,91.8225,Canada
1000,2016-12-14,L5N,1,97.0725,Canada
1000,2016-12-28,M7Y,2,194.145,Canada
1000,2016-12-29,T6E,1,97.0725,Canada
1000,2017-01-31,V5T,1,91.8225,Canada
1000,2017-02-28,R2G,1,94.4475,Canada
1000,2017-02-28,T2X,1,94.4475,Canada
1000,2017-04-14,T3C,1,94.4475,Canada
1000,2017-05-25,T6G,1,97.0725,Canada
1000,2017-07-19,T2A,1,91.8225,Canada
1000,2017-07-22,T2J,1,99.6975,Canada
1000,2017-07-22,V5V,1,99.6975,Canada
1000,2017-08-16,V6S,1,94.4475,Canada
1000,2017-08-18,V6L,1,94.4475,Canada
1000,2017-08-31,V5V,1,94.4475,Canada
1000,2017-09-01,V5T,1,94.4475,Canada
1000,2017-09-22,M5S,1,99.6975,Canada
1000,2017-10-17,M6H,1,91.8225,Canada
1000,2017-10-21,R2Y,1,94.4475,Canada
1000,2017-11-30,V6R,1,94.4475,Canada
1000,2018-03-23,M5S,1,97.0725,Canada
1000,2018-05-23,V6C,1,102.3225,Canada
1000,2018-05-26,V5T,1,97.0725,Canada
1000,2018-05-26,V5W,1,102.3225,Canada
1000,2018-06-10,T6E,1,102.3225,Canada
1000,2018-06-30,K1N,1,97.0725,Canada
1000,2018-07-05,V6H,1,97.0725,Canada
1000,2018-07-07,V5V,1,97.0725,Canada
1000,2018-07-20,V5V,1,99.6975,Canada
1000,2018-07-29,T6V,1,97.0725,Canada
1000,2018-07-29,V5X,1,97.0725,Canada
1000,2018-08-10,K1N,1,97.0725,Canada
1000,2018-08-14,M6S,1,97.0725,Canada
