ProductID,Date,Zip,Units,Revenue,Country
10,2015-02-28,700001,1,681.98,Nigeria
10,2015-04-09,500001,1,681.98,Nigeria
10,2015-04-17,700001,1,681.98,Nigeria
10,2015-04-21,700001,1,681.98,Nigeria
100,2016-03-12,700001,1,1039.5,Nigeria
100,2016-03-31,700001,1,1039.5,Nigeria
100,2016-04-14,101001,1,1039.5,Nigeria
100,2016-04-30,700001,1,1039.5,Nigeria
100,2016-05-19,500001,1,1039.5,Nigeria
100,2016-05-19,700001,1,1039.5,Nigeria
100,2016-05-24,101001,1,1039.5,Nigeria
100,2016-05-29,500001,1,1039.5,Nigeria
1000,2015-01-08,700001,1,89.2,Nigeria
1000,2015-02-14,500001,1,89.2,Nigeria
1000,2015-03-07,500001,1,89.2,Nigeria
1000,2015-03-18,500001,1,89.2,Nigeria
1000,2015-03-20,700001,1,89.2,Nigeria
1000,2015-03-27,700001,1,89.2,Nigeria
1000,2015-03-31,700001,1,89.2,Nigeria
1000,2015-04-14,700001,1,89.2,Nigeria
1000,2015-04-15,500001,1,89.2,Nigeria
1000,2015-04-19,500001,1,89.2,Nigeria
1000,2015-04-22,700001,1,89.2,Nigeria
1000,2015-04-23,101001,1,89.2,Nigeria
1000,2015-04-30,101001,2,178.4,Nigeria
1000,2015-04-30,500001,1,89.2,Nigeria
1000,2015-04-30,500001,1,89.2,Nigeria
1000,2015-04-30,700001,1,89.2,Nigeria
1000,2015-04-30,700001,2,178.4,Nigeria
1000,2015-05-13,500001,2,178.4,Nigeria
1000,2015-05-14,101001,1,89.2,Nigeria
1000,2015-05-19,500001,1,89.2,Nigeria
1000,2015-05-19,700001,1,89.2,Nigeria
1000,2015-05-20,700001,1,89.2,Nigeria
1000,2015-05-21,500001,1,89.2,Nigeria
1000,2015-05-21,500001,1,89.2,Nigeria
1000,2015-05-29,700001,1,89.2,Nigeria
1000,2015-05-31,700001,1,89.2,Nigeria
1000,2015-06-04,700001,1,89.2,Nigeria
1000,2015-06-05,700001,1,89.2,Nigeria
1000,2015-06-16,500001,1,89.2,Nigeria
1000,2015-06-20,700001,1,89.2,Nigeria
1000,2015-06-28,500001,1,89.2,Nigeria
1000,2015-06-30,500001,2,178.4,Nigeria
1000,2015-07-08,500001,1,89.2,Nigeria
1000,2015-07-09,101001,1,89.2,Nigeria
1000,2015-07-11,500001,1,89.2,Nigeria
1000,2015-07-14,500001,1,89.2,Nigeria
1000,2015-07-14,500001,1,89.2,Nigeria
1000,2015-07-14,500001,2,178.4,Nigeria
1000,2015-07-18,700001,1,89.2,Nigeria
1000,2015-07-21,500001,1,89.2,Nigeria
1000,2015-07-22,101001,1,89.2,Nigeria
1000,2015-07-25,500001,1,89.2,Nigeria
1000,2015-07-30,500001,1,89.2,Nigeria
1000,2015-07-30,500001,1,89.2,Nigeria
1000,2015-07-30,700001,1,89.2,Nigeria
1000,2015-08-06,700001,2,178.4,Nigeria
1000,2015-08-13,500001,2,178.4,Nigeria
1000,2015-08-18,500001,1,89.2,Nigeria
1000,2015-08-18,500001,2,178.4,Nigeria
1000,2015-08-22,101001,1,89.2,Nigeria
1000,2015-08-22,700001,1,89.2,Nigeria
1000,2015-08-22,700001,1,89.2,Nigeria
1000,2015-08-25,101001,1,89.2,Nigeria
1000,2015-08-29,500001,1,89.2,Nigeria
1000,2015-08-29,700001,1,89.2,Nigeria
1000,2015-08-31,101001,1,89.2,Nigeria
1000,2015-09-17,700001,1,89.2,Nigeria
1000,2015-09-18,101001,1,89.2,Nigeria
1000,2015-09-19,500001,1,89.2,Nigeria
1000,2015-09-30,700001,1,89.2,Nigeria
1000,2015-10-31,700001,1,89.2,Nigeria
1000,2015-11-07,700001,1,89.2,Nigeria
1000,2015-11-21,500001,1,89.2,Nigeria
1000,2015-11-26,700001,1,89.2,Nigeria
1000,2015-12-12,500001,1,89.2,Nigeria
1000,2015-12-30,500001,1,89.2,Nigeria
1000,2016-01-02,500001,1,89.2,Nigeria
1000,2016-01-05,700001,1,89.2,Nigeria
1000,2016-01-21,500001,1,89.2,Nigeria
1000,2016-02-25,101001,1,91.82,Nigeria
1000,2016-03-05,101001,1,89.2,Nigeria
1000,2016-03-10,500001,1,91.82,Nigeria
1000,2016-04-05,101001,1,89.2,Nigeria
1000,2016-04-26,500001,1,91.82,Nigeria
1000,2016-04-26,700001,1,91.82,Nigeria
1000,2016-04-27,700001,1,89.2,Nigeria
1000,2016-04-27,700001,1,91.82,Nigeria
1000,2016-04-28,101001,1,97.07,Nigeria
1000,2016-04-30,101001,1,91.82,Nigeria
1000,2016-05-07,500001,1,89.2,Nigeria
1000,2016-05-12,700001,1,91.82,Nigeria
1000,2016-05-18,101001,1,91.82,Nigeria
1000,2016-05-18,700001,1,97.07,Nigeria
1000,2016-05-22,500001,1,91.82,Nigeria
1000,2016-05-25,101001,1,91.82,Nigeria
